article_id,citation,authors,year,journal,title,doi,source,target
Ege2020,Ege et al. (2020),"Ege, Matthew S.; Kim, Young Hoon; Wang, Dechun",2020,The Accounting Review,Do global audit firm networks apply consistent audit methodologies across jurisdictions? Evidence from financial reporting comparability,https://doi.org/10.2308/TAR-2018-0294,ISA adoption,Financial reporting comparability
ElGhoul2021,El Ghoul et al. (2021),"El Ghoul, Sadok; Guedhami, Omrane; Kim, Yongtae; Yoon, Hyo Jin",2021,The Accounting Review,Policy uncertainty and accounting quality,https://doi.org/10.2308/TAR-2018-0057,Economic policy uncertainty,Accounting quality
ElGhoul2016,"El Ghoul, Guedhami, and Pittman (2016)","El Ghoul, Sadok; Guedhami, Omrane; Pittman, Jeffrey A.",2016,"Accounting, Organizations and Society",Cross-country evidence on the importance of Big Four auditors to equity pricing: The mediating role of legal institutions,https://doi.org/10.1016/j.aos.2016.03.002,Auditor choice,Cost of equity
ElGhoul2016,"El Ghoul, Guedhami, and Pittman (2016)","El Ghoul, Sadok; Guedhami, Omrane; Pittman, Jeffrey A.",2016,"Accounting, Organizations and Society",Cross-country evidence on the importance of Big Four auditors to equity pricing: The mediating role of legal institutions,https://doi.org/10.1016/j.aos.2016.03.002,Firm home country,Cost of equity
ElGhoul2016,"El Ghoul, Guedhami, and Pittman (2016)","El Ghoul, Sadok; Guedhami, Omrane; Pittman, Jeffrey A.",2016,"Accounting, Organizations and Society",Cross-country evidence on the importance of Big Four auditors to equity pricing: The mediating role of legal institutions,https://doi.org/10.1016/j.aos.2016.03.002,Investor protection,Cost of equity
ElGhoul2016,"El Ghoul, Guedhami, and Pittman (2016)","El Ghoul, Sadok; Guedhami, Omrane; Pittman, Jeffrey A.",2016,"Accounting, Organizations and Society",Cross-country evidence on the importance of Big Four auditors to equity pricing: The mediating role of legal institutions,https://doi.org/10.1016/j.aos.2016.03.002,Disclosure regulation,Cost of equity
ElGhoul2016a,"El Ghoul, Guedhami, Pittman, and Rizeanu (2016)","El Ghoul, Sadok; Guedhami, Omrane; Pittman, Jeffrey A.; Rizeanu, Sorin",2016,Contemporary Accounting Research,Cross-Country Evidence on the Importance of Auditor Choice to Corporate Debt Maturity,https://doi.org/10.1111/1911-3846.12168,Auditor choice,Corporate debt maturity
ElGhoul2016a,"El Ghoul, Guedhami, Pittman, and Rizeanu (2016)","El Ghoul, Sadok; Guedhami, Omrane; Pittman, Jeffrey A.; Rizeanu, Sorin",2016,Contemporary Accounting Research,Cross-Country Evidence on the Importance of Auditor Choice to Corporate Debt Maturity,https://doi.org/10.1111/1911-3846.12168,Legal institutions,Corporate debt maturity
Elemes2021,Elemes et al. (2021),"Elemes, Anastasios; Blaylock, Bradley; Spence, Crawford",2021,"Accounting, Organizations and Society",Tax-motivated profit shifting in big 4 networks: Evidence from Europe,https://doi.org/10.1016/j.aos.2021.101267,Big 4 affiliates,Income shifting
Elemes2021,Elemes et al. (2021),"Elemes, Anastasios; Blaylock, Bradley; Spence, Crawford",2021,"Accounting, Organizations and Society",Tax-motivated profit shifting in big 4 networks: Evidence from Europe,https://doi.org/10.1016/j.aos.2021.101267,Incorporation of regional coordinating agencies,Income shifting
Ellahie2021,Ellahie and Kaplan (2021),"Ellahie, Atif; Kaplan, Zachary",2021,Journal of Accounting Research,Show Me the Money! Dividend Policy in Countries with Weak Institutions,https://doi.org/10.1111/1475-679X.12363,Institutional quality,Dividend policy
Ellahie2021,Ellahie and Kaplan (2021),"Ellahie, Atif; Kaplan, Zachary",2021,Journal of Accounting Research,Show Me the Money! Dividend Policy in Countries with Weak Institutions,https://doi.org/10.1111/1475-679X.12363,Institutional quality,Capital raising
Ernstberger2017,Ernstberger et al. (2017),"Ernstberger, J{\""{u}}rgen; Link, Benedikt; Stic, Michael; Vogler, Oliver",2017,The Accounting Review,The Real Effects of Mandatory Quarterly Reporting,https://doi.org/10.2307/26551263,Mandatory quarterly reporting,Real activities manipulation
Ernstberger2017,Ernstberger et al. (2017),"Ernstberger, J{\""{u}}rgen; Link, Benedikt; Stic, Michael; Vogler, Oliver",2017,The Accounting Review,The Real Effects of Mandatory Quarterly Reporting,https://doi.org/10.2307/26551263,Price pressure,Real activities manipulation
Ernstberger2017,Ernstberger et al. (2017),"Ernstberger, J{\""{u}}rgen; Link, Benedikt; Stic, Michael; Vogler, Oliver",2017,The Accounting Review,The Real Effects of Mandatory Quarterly Reporting,https://doi.org/10.2307/26551263,Reporting informativeness,Real activities manipulation
Ernstberger2017,Ernstberger et al. (2017),"Ernstberger, J{\""{u}}rgen; Link, Benedikt; Stic, Michael; Vogler, Oliver",2017,The Accounting Review,The Real Effects of Mandatory Quarterly Reporting,https://doi.org/10.2307/26551263,Real activities manipulation,Operating performance
Evans2015,Evans et al. (2015),"Evans, Mark E; Houston, Richard W; Peters, Michael F; Pratt, Jamie H",2015,The Accounting Review,Reporting Regulatory Environments and Earnings Management,https://doi.org/10.2307/26550599,Reporting regulatory environment,Earnings management
Evans2015,Evans et al. (2015),"Evans, Mark E; Houston, Richard W; Peters, Michael F; Pratt, Jamie H",2015,The Accounting Review,Reporting Regulatory Environments and Earnings Management,https://doi.org/10.2307/26550599,Domicile,Earnings management
Fang2020,Fang et al. (2020),"Fang, Bingxu; Hope, Ole-Kristian; Huang, Zhongwei; Moldovan, Rucsandra",2020,Review of Accounting Studies,"The effects of MiFID II on sell-side analysts, buy-side analysts, and firms",https://doi.org/10.1007/s11142-020-09545-w,MiFID II implementation,Analyst coverage
Fang2020,Fang et al. (2020),"Fang, Bingxu; Hope, Ole-Kristian; Huang, Zhongwei; Moldovan, Rucsandra",2020,Review of Accounting Studies,"The effects of MiFID II on sell-side analysts, buy-side analysts, and firms",https://doi.org/10.1007/s11142-020-09545-w,Analyst coverage importance,Analyst coverage
Fang2020,Fang et al. (2020),"Fang, Bingxu; Hope, Ole-Kristian; Huang, Zhongwei; Moldovan, Rucsandra",2020,Review of Accounting Studies,"The effects of MiFID II on sell-side analysts, buy-side analysts, and firms",https://doi.org/10.1007/s11142-020-09545-w,MiFID II implementation,Analyst coverage quality
Fang2020,Fang et al. (2020),"Fang, Bingxu; Hope, Ole-Kristian; Huang, Zhongwei; Moldovan, Rucsandra",2020,Review of Accounting Studies,"The effects of MiFID II on sell-side analysts, buy-side analysts, and firms",https://doi.org/10.1007/s11142-020-09545-w,MiFID II implementation,Buy-side analyst research efforts
Fang2015a,Fang et al. (2015),"Fang, Vivian W.; Maffett, Mark; Zhang, Bohui",2015,Journal of Accounting Research,Foreign Institutional Ownership and the Global Convergence of Financial Reporting Practices,https://doi.org/10.1111/1475-679X.12076,Foreign institutional ownership,Financial reporting convergence
Fiechter2022,Fiechter et al. (2022),"Fiechter, Peter; Hitz, J{\""{o}}rg Markus; Lehmann, Nico",2022,Journal of Accounting Research,Real Effects of a Widespread CSR Reporting Mandate: Evidence from the European Union's CSR Directive,https://doi.org/10.1111/1475-679X.12424,CSR reporting mandate,CSR transparency
Fiechter2022,Fiechter et al. (2022),"Fiechter, Peter; Hitz, J{\""{o}}rg Markus; Lehmann, Nico",2022,Journal of Accounting Research,Real Effects of a Widespread CSR Reporting Mandate: Evidence from the European Union's CSR Directive,https://doi.org/10.1111/1475-679X.12424,CSR reporting mandate,CSR activities
Fiechter2022,Fiechter et al. (2022),"Fiechter, Peter; Hitz, J{\""{o}}rg Markus; Lehmann, Nico",2022,Journal of Accounting Research,Real Effects of a Widespread CSR Reporting Mandate: Evidence from the European Union's CSR Directive,https://doi.org/10.1111/1475-679X.12424,CSR reporting mandate,Environmental improvement
Fiechter2022,Fiechter et al. (2022),"Fiechter, Peter; Hitz, J{\""{o}}rg Markus; Lehmann, Nico",2022,Journal of Accounting Research,Real Effects of a Widespread CSR Reporting Mandate: Evidence from the European Union's CSR Directive,https://doi.org/10.1111/1475-679X.12424,CSR reporting mandate,Social improvement
Fiechter2017a,Fiechter et al. (2017),"Fiechter, Peter; Landsman, Wayne R.; Peasnell, Kenneth; Renders, Annelies",2017,Review of Accounting Studies,The IFRS option to reclassify financial assets out of fair value in 2008: the roles played by regulatory capital and too-important-to-fail status,https://doi.org/10.1007/s11142-017-9419-x,TITF banks,Reclassification of financial assets
Fiechter2017,Fiechter and Novotny-Farkas (2017),"Fiechter, Peter; Novotny-Farkas, Zolt{\'{a}}n",2017,Review of Accounting Studies,The impact of the institutional environment on the value relevance of fair values,https://doi.org/10.1007/s11142-016-9378-7,Bank-specific information environment,Value relevance
Fiechter2017,Fiechter and Novotny-Farkas (2017),"Fiechter, Peter; Novotny-Farkas, Zolt{\'{a}}n",2017,Review of Accounting Studies,The impact of the institutional environment on the value relevance of fair values,https://doi.org/10.1007/s11142-016-9378-7,Investor experience with recognized fair value,Value relevance
Firk2019,Firk et al. (2019),"Firk, Sebastian; Schmidt, Torben; Wolff, Michael",2019,Contemporary Accounting Research,Exploring Value‐Based Management Sophistication: The Role of Potential Economic Benefits and Institutional Influence,https://doi.org/10.1111/1911-3846.12402,Capital intensity,Value-based management sophistication
Firk2019,Firk et al. (2019),"Firk, Sebastian; Schmidt, Torben; Wolff, Michael",2019,Contemporary Accounting Research,Exploring Value‐Based Management Sophistication: The Role of Potential Economic Benefits and Institutional Influence,https://doi.org/10.1111/1911-3846.12402,Firm diversification,Value-based management sophistication
Firk2019,Firk et al. (2019),"Firk, Sebastian; Schmidt, Torben; Wolff, Michael",2019,Contemporary Accounting Research,Exploring Value‐Based Management Sophistication: The Role of Potential Economic Benefits and Institutional Influence,https://doi.org/10.1111/1911-3846.12402,Anglo-American institutional ownership,Value-based management sophistication
Firk2019,Firk et al. (2019),"Firk, Sebastian; Schmidt, Torben; Wolff, Michael",2019,Contemporary Accounting Research,Exploring Value‐Based Management Sophistication: The Role of Potential Economic Benefits and Institutional Influence,https://doi.org/10.1111/1911-3846.12402,Value-based management environment,Value-based management sophistication
Florou2015,Florou and Kosi (2015),"Florou, Annita; Kosi, Urska",2015,Review of Accounting Studies,Does mandatory IFRS adoption facilitate debt financing?,https://doi.org/10.1007/s11142-015-9325-z,Mandatory IFRS adoption,Debt financing
Florou2012,Florou and Pope (2012),"Florou, Annita; Pope, Peter F.",2012,The Accounting Review,Mandatory IFRS adoption and institutional investment decisions,https://doi.org/10.2308/accr-50225,Mandatory IFRS adoption,Institutional investors' demand for equity
Francis2016,Francis et al. (2016),"Francis, Jere R.; Huang, Shawn X.; Khurana, Inder K.",2016,Contemporary Accounting Research,The Role of Similar Accounting Standards in Cross-Border Mergers and Acquisitions,https://doi.org/10.1111/1911-3846.12176,GAAP similarity,M&A activity
Francis2016,Francis et al. (2016),"Francis, Jere R.; Huang, Shawn X.; Khurana, Inder K.",2016,Contemporary Accounting Research,The Role of Similar Accounting Standards in Cross-Border Mergers and Acquisitions,https://doi.org/10.1111/1911-3846.12176,Country enforcement,M&A activity
Francis2009,Francis et al. (2009),"Francis, Jere R.; Huang, Shawn X.; Khurana, Inder K.; Pereira, Raynolde",2009,Journal of Accounting Research,Does Corporate Transparency Contribute to Efficient Resource Allocation,https://doi.org/10.1111/j.1475-679X.2009.00340.x,Firm transparency,Interindustry resource allocation
Francis2011,Francis et al. (2011),"Francis, Jere R.; Khurana, Inder K.; Martin, Xiumin; Pereira, Raynolde",2011,Contemporary Accounting Research,The Relative Importance of Firm Incentives versus Country Factors in the Demand for Assurance Services by Private Entities,https://doi.org/10.1111/j.1911-3846.2010.01053.x,Firm incentives,Assurance services demand
Francis2011,Francis et al. (2011),"Francis, Jere R.; Khurana, Inder K.; Martin, Xiumin; Pereira, Raynolde",2011,Contemporary Accounting Research,The Relative Importance of Firm Incentives versus Country Factors in the Demand for Assurance Services by Private Entities,https://doi.org/10.1111/j.1911-3846.2010.01053.x,Country attributes,Assurance services demand
Francis2005,Francis et al. (2005),"Francis, Jere R.; Khurana, Inder K.; Pereira, Raynolde",2005,The Accounting Review,Disclosure Incentives and Effects on Cost of Capital around the World,,Capital-raising needs,Voluntary disclosure
Francis2005,Francis et al. (2005),"Francis, Jere R.; Khurana, Inder K.; Pereira, Raynolde",2005,The Accounting Review,Disclosure Incentives and Effects on Cost of Capital around the World,,Voluntary disclosure,Cost of capital
Francis2008,Francis and Wang (2008),"Francis, Jere R.; Wang, Dechun",2008,Contemporary Accounting Research,The Joint Effect of Investor Protection and Big 4 Audits on Earnings Quality around the World,https://doi.org/10.1506/car.25.1.6,Investor protection,Earnings quality
Francis2008,Francis and Wang (2008),"Francis, Jere R.; Wang, Dechun",2008,Contemporary Accounting Research,The Joint Effect of Investor Protection and Big 4 Audits on Earnings Quality around the World,https://doi.org/10.1506/car.25.1.6,Auditor choice,Earnings quality
Friedman2019,Friedman (2019),"Friedman, Henry L.",2019,The Accounting Review,Investor preference for director characteristics: Portfolio choice with gender bias,https://doi.org/10.2308/ACCR-52621,Investor gender bias,Investment
Frost2006,Frost et al. (2006),"Frost, Carol A.; Gordon, Elizabeth A.; Hayes, Andrew F.",2006,Journal of Accounting Research,Stock exchange disclosure and market development: An analysis of 50 international exchanges,https://doi.org/10.1111/j.1475-679X.2006.00208.x,Stock exchange disclosure,Financial market development
Fung2017,Fung et al. (2017),"Fung, Simon Yu Kit; Raman, K. K.; Zhu, Xindong (Kevin)",2017,Journal of Accounting and Economics,Does the PCAOB international inspection program improve audit quality for non-US-listed foreign clients?,https://doi.org/10.1016/j.jacceco.2017.04.002,PCAOB inspection,Audit quality
Gao2011b,Gao (2011),"Gao, Yu",2011,Journal of Accounting Research,The Sarbanes-Oxley act and the choice of bond market by foreign firms,https://doi.org/10.1111/j.1475-679X.2011.00416.x,SOX adoption,Bond market
Ge2020,Ge et al. (2020),"Ge, Weili; Matsumoto, Dawn; Wang, Emily Jing; Zhang, Jenny Li; Thomas, Wayne B.",2020,Contemporary Accounting Research,The Price of Being Foreign: Stock Market Penalties Associated with Accounting Irregularities for U.S.‐Listed Foreign Firms,https://doi.org/10.1111/1911-3846.12530,Accounting irregularity announcement,Market reaction
